text,label
Victory in Moldova Vogts pledges and predicted the victory would be more impressive than Italy #39;s. The German knows he could be sacked if Scotland ,1
"Taurasi has 21, Mercury beat Sparks 72-58 PHOENIX -- Rookie Diana Taurasi had 21 points and eight assists to lead Phoenix to a 72-58 victory over Los Angeles on Wednesday night, snapping the Sparks #39; 18-game winning streak over the Mercury.",1
Canada may provide some of its surplus flu vaccine to U.S. (Canadian Press) Canadian Press - OTTAWA (CP) - Canada may provide some of its surplus flu vaccine to United  States.,0
"Update 15: Embattled Disney CEO Will Leave in 2006 Walt Disney Co. chief executive Michael Eisner, who successfully fought off a shareholder attempt to oust him, unexpectedly offered his resignation from the entertainment company he #39;s led for two decades - but he will go in his own time.",2
Lots of eyes on Disney trial The courtroom drama of shareholders vs. Disney #39;s battling Mikes - Michael Ovitz and Michael Eisner -as become a can #39;t-miss reality show for entertainment industry executives.,2
"Mosul Forces Secure 75 Percent of Police Stations, US Says US and Iraqi forces secured more than three quarters of Mosul #39;s police stations as calm prevailed following last week #39;s flare up in violence that saw insurgents raid police buildings in the city, the US military said.",0
"Scientists to Study Effects of Cruise Ship Waste JUNEAU, Alaska (AP) -- A team of scientists is traveling a 600-mile stretch of the Inside Passage this month to study the effects of cruise ship waste and other contaminants in Southeast Alaska waters.    The \$450,000 project is part of a nationwide look at the environmental health of coastal waters...",3
"Rebel Chief: Sudan Hides Gov't Fighters (AP) AP - Sudanese authorities have moved hundreds of pro-government fighters from the crisis-torn Darfur region to other parts of the country to keep them out of sight of foreign military observers demanding the militia's disarmament, a rebel leader charged Thursday.",0
"TOSHIBA IN A DVD WIN Four Hollywood studios promised to support Toshiba #39;s next generation of DVD technology, due in stores next fall. The technology, called HD-DVD, is doing battle with Sony ",3
"Stocks Drop on \$49 Oil, Slowing Economy US blue-chip stocks fell on Thursday to nearly a five-week low as crude oil touched \$49 a barrel, close to the record set last month, and a key gauge of future economic activity fell for a third straight month.",2
"Teenage bullies thrive in cyberspace The fight started at school, when some eighth-grade girls stole a pencil case filled with makeup that belonged to a new classmate, Amanda Marcuson, and she reported them.",3
Mixed response to strike  AIMTC rebuts Govt claims Trucks parked at Yashwanthpur in Bangalore on Saturday following the indefinite strike called by the All-India Motor Transport Congress.,2
Sharman exec calls child porn unstoppable Sharman Networks #39; chief technology officer has refuted a claim on the Kazaa Web site that the company could  quot;permanently bar quot; users who are using its peer-to-peer software to distribute child pornography.,3
"EU Appeal to US to bring up Dollar European Central Bank President Jean- Claude Trichet joined European finance ministers in appealing to the US to stem the decline of the dollar, warning that the currencys slide risks derailing global growth.",2
"Polish Weapons Maker Signs Deal With Iraq A Polish weapons maker signed a multimillion dollar contract Wednesday to equip the new Iraqi army with helicopters, machine guns and ambulances, a company official said.",0
JAPAN GIVES CITI LATEST BLACK EYE the division that caters to the ultra-rich -fter regulators discovered  quot;serious violations of laws and regulations ,2
"GPL 3 to Take on IP, Patents (Ziff Davis) Ziff Davis - With a relatively hostile environment that has pitted proprietary software against open source as a backdrop, the Free Software Foundation, the steward of the GNU General Public License, is working on the first revamp to the license in 13 years.",3
"Ovitz Defends His Tenure  GEORGETOWN, Del., Oct. 26 -- Michael Ovitz said on Tuesday that Walt Disney Co. would have made a string of dazzling deals and shrewd strategic moves during his brief tenure as the company's president in the mid-1990s, if only chief executive Michael D. Eisner had not shot down his ideas.",2
"More trojan programs showing up for the Symbian smartphones In addition to the previously know Cabir, Skulls and a Skulls variant that incorporated Cabir, it is now known of a new threat industry experts are calling Cantimer.",3
Netflix sees Amazon entering DVD rentals Amazon.com plans to enter the DVD rental business in a move that will put the online retail giant in direct competition with Netflix.,2
Can Prayers Heal? Critics Say Studies Go Past Science's Reach The government has spent \$2.3 million in the past 4 years to study something that critics say has nothing to do with science.,0
"Growth in market share pleases Foodland Foodland Associated has been making inroads in New Zealand and this may help strengthen its position in Australia, where it faces fierce competition from bigger rivals, such as Coles.",2
"Social Security Gets 2.7 Percent Boost Social Security benefits for more than 47 million Americans will increase 2.7 percent next year, the government announced today. But higher Medicare premiums will take ",2
"Canadians Seek Ban on Americans' Drug Shopping By COLIN McCLELLAND     TORONTO (AP) -- Canadians must stop Americans from using Internet pharmacies to raid its medicine chest or face a drug shortage, a coalition of Canadian groups representing seniors, pharmacies and patients has warned.    The groups, claiming to represent 10 million Canadians, or about one-third the population, called on the Canadian government Monday to ban prescription drug exports...",3
Vogts #39; future still in the balance The Scottish Football Association postponed a board meeting Tuesday that had been called to discuss the German #39;s future. Scotland has picked up just two points from its first three qualifying games for the 2006 World Cup.,1
"HP replaces three senior executives Company follows up on promise of ""immediate management changes"" after disappointing earnings report, CNET News.com has learned.",3
"Arms smuggling to Gaza on agenda of talks with Egyptian foreign &lt;b&gt;...&lt;/b&gt; Israel is expected to ask Egypt Wednesday to deploy troops deep in the Sinai to combat arms smuggling, and not to suffice with enhancing its patrols along its border with the Gaza Strip.",0
Bryans secure US berth in final Bob and Mike Bryan could not stick around at Family Circle Tennis Stadium on Friday night to watch US Davis Cup teammates Andy Roddick and Mardy Fish win their matches against Belarus.,1
Cisco Continues SMB Push its so-called  quot;SMB-Class extensions quot; -- to the Cisco Catalyst 4500 Series of modular switches; a new Cisco Network Assistant; and the new Catalyst 4948 fixed switches.,3
Shopping Search Tactics Shopping search engines make it easy for people to research and buy products. They can also be a powerful and cost-effective customer acquisition channel for merchants.,3
"Air Force to standardize Microsoft configurations The US Air Force early next year will require its 525,000 personnel and civilian support staff to use a single and specially configured version of Microsofts operating system and applications, said the military departments CIO.",3
"Despite uncertainty, taxpayers should Politics has made year-end tax planning problematic. Although tax policy is fixed for 2004, it #39;s been difficult to strategize into the future without knowing who the president would be through 2008.",2
N Koreans arrested in Beijing Chinese police are reported to have arrested 60 North Korean refugees in raids on safe houses in Beijing.,0
Sri Lanka beat Pakistan in Faisalabad Test (AFP) AFP - Sri Lanka defeated Pakistan by 201 runs in the first cricket Test here to take a 1-0 lead in the two-match series.,0
New Trojan Sends Spam (PC World) PC World - Virus hijacks PCs and uses them to send short message spam to mobile phones.,3
"Users buoyed by monthly patch releases OCTOBER 15, 2004 (COMPUTERWORLD) - Microsoft Corp. #39;s move to a monthly patch-release cycle one year ago this month has made it easier to install security updates for Windows and other products, IT managers said this week -- even as they were greeted with ",3
